,date,weekday,is_festival,guests,sales,assigned_staff,total_staff_level,staff_count,sale_per_guest,staff_per_guest,level_per_staff,month,season,Unnamed: 0,weather_code (wmo code),temperature_2m_mean (°C),snowfall_sum (cm),rain_sum (mm)
8930,2024-06-13,Thursday,0,174,208742,"['Eve', 'Ivy', 'Mia']",15,3,1199.6666666666667,0.0172413793103448,5.0,6,summer,5276.0,3.0,22.0,0.0,0.0
8931,2024-06-14,Friday,0,159,190715,"['Eve', 'Ivy', 'David']",14,3,1199.4654088050315,0.0188679245283018,4.666666666666667,6,summer,5277.0,3.0,24.6,0.0,0.0
8932,2024-06-15,Saturday,0,203,243598,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1199.9901477832511,0.0197044334975369,4.5,6,summer,5278.0,63.0,24.4,0.0,10.8
8933,2024-06-16,Sunday,0,288,345607,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1200.0243055555557,0.0173611111111111,5.0,6,summer,5279.0,51.0,24.4,0.0,0.6
8934,2024-06-17,Monday,0,177,212328,"['Eve', 'Ivy', 'Mia']",15,3,1199.593220338983,0.0169491525423728,5.0,6,summer,5280.0,63.0,25.4,0.0,19.5
8935,2024-06-18,Tuesday,0,103,123576,"['Eve', 'David']",9,2,1199.7669902912621,0.0194174757281553,4.5,6,summer,5281.0,65.0,19.0,0.0,66.0
8936,2024-06-19,Wednesday,0,156,187190,"['Eve', 'Ivy', 'David']",14,3,1199.9358974358975,0.0192307692307692,4.666666666666667,6,summer,5282.0,3.0,23.1,0.0,0.0
8937,2024-06-20,Thursday,0,167,200316,"['Eve', 'Ivy', 'Mia']",15,3,1199.497005988024,0.0179640718562874,5.0,6,summer,5283.0,3.0,23.6,0.0,0.0
8938,2024-06-21,Friday,0,165,198045,"['Eve', 'Ivy', 'David']",14,3,1200.2727272727273,0.0181818181818181,4.666666666666667,6,summer,5284.0,63.0,19.4,0.0,31.9
8939,2024-06-22,Saturday,0,181,217170,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.8342541436464,0.0220994475138121,4.0,6,summer,5285.0,63.0,24.3,0.0,9.3
8940,2024-06-23,Sunday,0,197,236407,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1200.0355329949239,0.0203045685279187,4.25,6,summer,5286.0,63.0,22.2,0.0,9.4
8941,2024-06-24,Monday,0,127,152414,"['Eve', 'Ivy', 'Alice']",11,3,1200.1102362204724,0.0236220472440944,3.6666666666666665,6,summer,5287.0,3.0,26.9,0.0,0.0
8942,2024-06-25,Tuesday,0,162,194326,"['Eve', 'Ivy', 'David']",14,3,1199.5432098765432,0.0185185185185185,4.666666666666667,6,summer,5288.0,51.0,27.1,0.0,0.2
8943,2024-06-26,Wednesday,0,142,170443,"['Eve', 'Ivy', 'Bob']",12,3,1200.3028169014085,0.0211267605633802,4.0,6,summer,5289.0,53.0,25.5,0.0,0.8
8944,2024-06-27,Thursday,0,102,122479,"['Eve', 'David']",9,2,1200.7745098039215,0.0196078431372549,4.5,6,summer,5290.0,61.0,23.9,0.0,3.5
8945,2024-06-28,Friday,0,157,188390,"['Eve', 'Ivy', 'David']",14,3,1199.936305732484,0.019108280254777,4.666666666666667,6,summer,5291.0,65.0,21.7,0.0,64.2
8946,2024-06-29,Saturday,0,215,257979,"['Eve', 'Ivy', 'Mia', 'David']",19,4,1199.9023255813954,0.0186046511627906,4.75,6,summer,5292.0,51.0,24.1,0.0,0.1
8947,2024-06-30,Sunday,0,191,229143,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1199.7015706806283,0.0209424083769633,4.25,6,summer,5293.0,53.0,26.0,0.0,3.1
8948,2024-07-01,Monday,0,168,201572,"['Eve', 'Ivy', 'Mia']",15,3,1199.8333333333333,0.0178571428571428,5.0,7,summer,5294.0,65.0,25.6,0.0,16.0
8949,2024-07-02,Tuesday,0,163,195600,"['Eve', 'Ivy', 'David']",14,3,1200.0,0.0184049079754601,4.666666666666667,7,summer,5295.0,51.0,26.5,0.0,0.5
8950,2024-07-03,Wednesday,0,131,157187,"['Eve', 'Ivy', 'Alice']",11,3,1199.9007633587787,0.0229007633587786,3.6666666666666665,7,summer,5296.0,3.0,26.6,0.0,0.0
8951,2024-07-04,Thursday,0,164,196761,"['Eve', 'Ivy', 'David']",14,3,1199.7621951219512,0.0182926829268292,4.666666666666667,7,summer,5297.0,55.0,28.5,0.0,2.4
8952,2024-07-05,Friday,0,165,197999,"['Eve', 'Ivy', 'David']",14,3,1199.9939393939394,0.0181818181818181,4.666666666666667,7,summer,5298.0,3.0,28.6,0.0,0.0
8953,2024-07-06,Saturday,0,241,289182,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1199.9253112033196,0.0207468879668049,4.2,7,summer,5299.0,63.0,27.8,0.0,7.4
8954,2024-07-07,Sunday,0,224,268792,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1199.9642857142858,0.0178571428571428,5.0,7,summer,5300.0,3.0,29.2,0.0,0.0
8955,2024-07-08,Monday,0,170,203931,"['Eve', 'Ivy', 'Mia']",15,3,1199.5941176470587,0.0176470588235294,5.0,7,summer,5301.0,3.0,30.2,0.0,0.0
8956,2024-07-09,Tuesday,0,127,152315,"['Eve', 'Ivy', 'Alice']",11,3,1199.3307086614172,0.0236220472440944,3.6666666666666665,7,summer,5302.0,3.0,29.0,0.0,0.0
8957,2024-07-10,Wednesday,0,106,127113,"['Eve', 'David']",9,2,1199.1792452830189,0.0188679245283018,4.5,7,summer,5303.0,53.0,27.6,0.0,2.2
8958,2024-07-11,Thursday,0,177,212490,"['Eve', 'Ivy', 'Mia']",15,3,1200.5084745762713,0.0169491525423728,5.0,7,summer,5304.0,61.0,25.6,0.0,6.3
8959,2024-07-12,Friday,0,119,142768,"['Eve', 'Ivy']",10,2,1199.7310924369747,0.0168067226890756,5.0,7,summer,5305.0,63.0,23.3,0.0,23.5
8960,2024-07-13,Saturday,0,273,327524,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1199.7216117216117,0.0183150183150183,4.8,7,summer,5306.0,61.0,25.9,0.0,4.9
8961,2024-07-14,Sunday,0,243,291617,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1200.0699588477366,0.0205761316872428,4.2,7,summer,5307.0,63.0,25.1,0.0,13.4
8962,2024-07-15,Monday,0,138,165654,"['Eve', 'Ivy', 'Bob']",12,3,1200.391304347826,0.0217391304347826,4.0,7,summer,5308.0,53.0,23.3,0.0,2.0
8963,2024-07-16,Tuesday,0,119,142802,"['Eve', 'Ivy']",10,2,1200.0168067226891,0.0168067226890756,5.0,7,summer,5309.0,65.0,23.6,0.0,49.3
8964,2024-07-17,Wednesday,0,154,184739,"['Eve', 'Ivy', 'Charlie']",13,3,1199.6038961038962,0.0194805194805194,4.333333333333333,7,summer,5310.0,61.0,26.3,0.0,2.9
8965,2024-07-18,Thursday,0,138,165665,"['Eve', 'Ivy', 'Bob']",12,3,1200.4710144927535,0.0217391304347826,4.0,7,summer,5311.0,3.0,27.2,0.0,0.0
8966,2024-07-19,Friday,0,110,132095,"['Eve', 'David']",9,2,1200.8636363636363,0.0181818181818181,4.5,7,summer,5312.0,3.0,28.7,0.0,0.0
8967,2024-07-20,Saturday,0,229,274757,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1199.8122270742358,0.0174672489082969,5.0,7,summer,5313.0,65.0,28.8,0.0,9.8
8968,2024-07-21,Sunday,0,257,308428,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Charlie']",23,5,1200.1089494163425,0.0194552529182879,4.6,7,summer,5314.0,3.0,28.2,0.0,0.0
8969,2024-07-22,Monday,0,144,172868,"['Eve', 'Ivy', 'Bob']",12,3,1200.4722222222222,0.0208333333333333,4.0,7,summer,5315.0,1.0,29.7,0.0,0.0
8970,2024-07-23,Tuesday,0,175,209900,"['Eve', 'Ivy', 'Mia']",15,3,1199.4285714285713,0.0171428571428571,5.0,7,summer,5316.0,3.0,29.5,0.0,0.0
8971,2024-07-24,Wednesday,0,118,141541,"['Eve', 'Ivy']",10,2,1199.5,0.0169491525423728,5.0,7,summer,5317.0,61.0,29.6,0.0,2.1
8972,2024-07-25,Thursday,0,170,204035,"['Eve', 'Ivy', 'Mia']",15,3,1200.2058823529412,0.0176470588235294,5.0,7,summer,5318.0,51.0,28.8,0.0,0.1
8973,2024-07-26,Friday,0,135,161951,"['Eve', 'Ivy', 'Bob']",12,3,1199.637037037037,0.0222222222222222,4.0,7,summer,5319.0,53.0,30.3,0.0,1.2
8974,2024-07-27,Saturday,0,210,251963,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1199.8238095238096,0.019047619047619,4.5,7,summer,5320.0,51.0,30.0,0.0,0.4
8975,2024-07-28,Sunday,0,234,280795,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1199.9786324786326,0.0213675213675213,4.2,7,summer,5321.0,51.0,32.4,0.0,0.1
8976,2024-07-29,Monday,0,112,134372,"['Eve', 'Ivy']",10,2,1199.75,0.0178571428571428,5.0,7,summer,5322.0,3.0,32.4,0.0,0.0
8977,2024-07-30,Tuesday,0,179,214794,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.9664804469273,0.0223463687150838,4.0,7,summer,5323.0,63.0,31.2,0.0,4.8
8978,2024-07-31,Wednesday,0,113,135668,"['Eve', 'Ivy']",10,2,1200.6017699115043,0.0176991150442477,5.0,7,summer,5324.0,65.0,28.8,0.0,9.1
8979,2024-08-01,Thursday,0,171,205264,"['Eve', 'Ivy', 'Mia']",15,3,1200.374269005848,0.0175438596491228,5.0,8,summer,5325.0,3.0,28.4,0.0,0.0
8980,2024-08-02,Friday,0,116,139290,"['Eve', 'Ivy']",10,2,1200.7758620689656,0.0172413793103448,5.0,8,summer,5326.0,3.0,28.8,0.0,0.0
8981,2024-08-03,Saturday,0,250,300039,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.156,0.02,4.4,8,summer,5327.0,3.0,29.5,0.0,0.0
8982,2024-08-04,Sunday,0,300,360011,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Bob']",27,6,1200.0366666666666,0.02,4.5,8,summer,5328.0,51.0,30.7,0.0,0.1
8983,2024-08-05,Monday,0,128,153597,"['Eve', 'Ivy', 'Alice']",11,3,1199.9765625,0.0234375,3.6666666666666665,8,summer,5329.0,51.0,30.6,0.0,0.8
8984,2024-08-06,Tuesday,0,135,162049,"['Eve', 'Ivy', 'Bob']",12,3,1200.362962962963,0.0222222222222222,4.0,8,summer,5330.0,53.0,28.7,0.0,2.4
8985,2024-08-07,Wednesday,0,133,159582,"['Eve', 'Ivy', 'Alice']",11,3,1199.8646616541353,0.0225563909774436,3.6666666666666665,8,summer,5331.0,65.0,27.2,0.0,17.5
8986,2024-08-08,Thursday,0,118,141509,"['Eve', 'Ivy']",10,2,1199.2288135593221,0.0169491525423728,5.0,8,summer,5332.0,53.0,28.0,0.0,4.1
8987,2024-08-09,Friday,0,125,149947,"['Eve', 'Ivy', 'Alice']",11,3,1199.576,0.024,3.6666666666666665,8,summer,5333.0,61.0,28.6,0.0,5.1
8988,2024-08-10,Saturday,0,293,351621,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Alice']",26,6,1200.0716723549488,0.0204778156996587,4.333333333333333,8,summer,5334.0,51.0,29.4,0.0,0.7
8989,2024-08-11,Sunday,0,274,328818,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1200.065693430657,0.0182481751824817,4.8,8,summer,5335.0,3.0,31.6,0.0,0.0
8990,2024-08-12,Monday,0,143,171634,"['Eve', 'Ivy', 'Bob']",12,3,1200.2377622377621,0.0209790209790209,4.0,8,summer,5336.0,51.0,31.7,0.0,0.3
8991,2024-08-13,Tuesday,0,106,127168,"['Eve', 'David']",9,2,1199.698113207547,0.0188679245283018,4.5,8,summer,5337.0,51.0,31.0,0.0,0.1
8992,2024-08-14,Wednesday,0,166,199186,"['Eve', 'Ivy', 'David']",14,3,1199.9156626506024,0.0180722891566265,4.666666666666667,8,summer,5338.0,51.0,29.0,0.0,0.4
8993,2024-08-15,Thursday,0,122,146479,"['Eve', 'Ivy']",10,2,1200.6475409836066,0.0163934426229508,5.0,8,summer,5339.0,65.0,29.3,0.0,38.6
8994,2024-08-16,Friday,0,175,209941,"['Eve', 'Ivy', 'Mia']",15,3,1199.662857142857,0.0171428571428571,5.0,8,summer,5340.0,63.0,27.2,0.0,20.8
8995,2024-08-17,Saturday,0,245,294042,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.1714285714286,0.0204081632653061,4.4,8,summer,5341.0,51.0,29.3,0.0,0.7
8996,2024-08-18,Sunday,0,185,222043,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1200.2324324324325,0.0216216216216216,4.0,8,summer,5342.0,61.0,28.2,0.0,3.3
8997,2024-08-19,Monday,0,125,149973,"['Eve', 'Ivy', 'Alice']",11,3,1199.784,0.024,3.6666666666666665,8,summer,5343.0,55.0,28.1,0.0,4.3
8998,2024-08-20,Tuesday,0,164,196727,"['Eve', 'Ivy', 'David']",14,3,1199.5548780487804,0.0182926829268292,4.666666666666667,8,summer,5344.0,51.0,28.3,0.0,0.1
8999,2024-08-21,Wednesday,0,166,199156,"['Eve', 'Ivy', 'David']",14,3,1199.7349397590363,0.0180722891566265,4.666666666666667,8,summer,5345.0,61.0,27.6,0.0,1.8
9000,2024-08-22,Thursday,0,106,127164,"['Eve', 'David']",9,2,1199.6603773584907,0.0188679245283018,4.5,8,summer,5346.0,51.0,27.9,0.0,2.0
9001,2024-08-23,Friday,0,171,205162,"['Eve', 'Ivy', 'Mia']",15,3,1199.7777777777778,0.0175438596491228,5.0,8,summer,5347.0,53.0,28.7,0.0,1.3
9002,2024-08-24,Saturday,0,198,237548,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1199.7373737373737,0.0202020202020202,4.25,8,summer,5348.0,63.0,27.6,0.0,15.7
9003,2024-08-25,Sunday,0,183,219568,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.8251366120219,0.0218579234972677,4.0,8,summer,5349.0,51.0,27.9,0.0,0.2
9004,2024-08-26,Monday,0,113,135617,"['Eve', 'Ivy']",10,2,1200.1504424778761,0.0176991150442477,5.0,8,summer,5350.0,3.0,28.5,0.0,0.0
9005,2024-08-27,Tuesday,0,173,207511,"['Eve', 'Ivy', 'Mia']",15,3,1199.4855491329479,0.0173410404624277,5.0,8,summer,5351.0,53.0,27.8,0.0,1.3
9006,2024-08-28,Wednesday,0,101,121168,"['Eve', 'David']",9,2,1199.6831683168316,0.0198019801980198,4.5,8,summer,5352.0,51.0,27.5,0.0,0.2
9007,2024-08-29,Thursday,0,173,207657,"['Eve', 'Ivy', 'Mia']",15,3,1200.329479768786,0.0173410404624277,5.0,8,summer,5353.0,65.0,26.6,0.0,81.9
9008,2024-08-30,Friday,0,172,206394,"['Eve', 'Ivy', 'Mia']",15,3,1199.9651162790697,0.0174418604651162,5.0,8,summer,5354.0,55.0,26.8,0.0,4.3
9009,2024-08-31,Saturday,0,300,360016,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Bob']",27,6,1200.0533333333333,0.02,4.5,8,summer,5355.0,63.0,27.1,0.0,16.0
9010,2024-09-01,Sunday,0,241,289275,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1200.311203319502,0.0207468879668049,4.2,9,autumn,5356.0,51.0,27.7,0.0,0.8
9011,2024-09-02,Monday,0,133,159527,"['Eve', 'Ivy', 'Alice']",11,3,1199.451127819549,0.0225563909774436,3.6666666666666665,9,autumn,5357.0,63.0,27.4,0.0,5.1
9012,2024-09-03,Tuesday,0,104,124892,"['Eve', 'David']",9,2,1200.8846153846155,0.0192307692307692,4.5,9,autumn,5358.0,63.0,23.9,0.0,10.3
9013,2024-09-04,Wednesday,0,129,154842,"['Eve', 'Ivy', 'Alice']",11,3,1200.3255813953488,0.0232558139534883,3.6666666666666665,9,autumn,5359.0,3.0,24.4,0.0,0.0
9014,2024-09-05,Thursday,0,134,160768,"['Eve', 'Ivy', 'Bob']",12,3,1199.7611940298507,0.0223880597014925,4.0,9,autumn,5360.0,3.0,26.1,0.0,0.0
9015,2024-09-06,Friday,0,118,141592,"['Eve', 'Ivy']",10,2,1199.9322033898304,0.0169491525423728,5.0,9,autumn,5361.0,3.0,27.4,0.0,0.0
9016,2024-09-07,Saturday,0,240,287907,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1199.6125,0.0208333333333333,4.2,9,autumn,5362.0,3.0,27.5,0.0,0.0
9017,2024-09-08,Sunday,0,270,323934,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1199.7555555555555,0.0185185185185185,4.8,9,autumn,5363.0,63.0,27.1,0.0,8.9
9018,2024-09-09,Monday,0,144,172886,"['Eve', 'Ivy', 'Bob']",12,3,1200.5972222222222,0.0208333333333333,4.0,9,autumn,5364.0,55.0,26.1,0.0,4.7
9019,2024-09-10,Tuesday,0,153,183667,"['Eve', 'Ivy', 'Charlie']",13,3,1200.437908496732,0.0196078431372549,4.333333333333333,9,autumn,5365.0,3.0,27.7,0.0,0.0
9020,2024-09-11,Wednesday,0,171,205124,"['Eve', 'Ivy', 'Mia']",15,3,1199.5555555555557,0.0175438596491228,5.0,9,autumn,5366.0,53.0,28.4,0.0,0.6
9021,2024-09-12,Thursday,0,118,141630,"['Eve', 'Ivy']",10,2,1200.2542372881355,0.0169491525423728,5.0,9,autumn,5367.0,61.0,28.5,0.0,2.7
9022,2024-09-13,Friday,0,108,129600,"['Eve', 'David']",9,2,1200.0,0.0185185185185185,4.5,9,autumn,5368.0,3.0,28.6,0.0,0.0
9023,2024-09-14,Saturday,0,197,236498,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1200.497461928934,0.0203045685279187,4.25,9,autumn,5369.0,3.0,29.0,0.0,0.0
9024,2024-09-15,Sunday,0,228,273666,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1200.2894736842106,0.0175438596491228,5.0,9,autumn,5370.0,61.0,29.0,0.0,1.8
9025,2024-09-16,Monday,0,141,169121,"['Eve', 'Ivy', 'Bob']",12,3,1199.4397163120568,0.0212765957446808,4.0,9,autumn,5371.0,51.0,25.9,0.0,0.7
9026,2024-09-17,Tuesday,0,166,199121,"['Eve', 'Ivy', 'David']",14,3,1199.5240963855422,0.0180722891566265,4.666666666666667,9,autumn,5372.0,53.0,28.6,0.0,1.5
9027,2024-09-18,Wednesday,0,120,144099,"['Eve', 'Ivy']",10,2,1200.825,0.0166666666666666,5.0,9,autumn,5373.0,61.0,28.5,0.0,4.6
9028,2024-09-19,Thursday,0,110,132067,"['Eve', 'David']",9,2,1200.6090909090908,0.0181818181818181,4.5,9,autumn,5374.0,3.0,27.8,0.0,0.0
9029,2024-09-20,Friday,0,107,128434,"['Eve', 'David']",9,2,1200.3177570093458,0.0186915887850467,4.5,9,autumn,5375.0,51.0,29.2,0.0,0.1
9030,2024-09-21,Saturday,0,231,277174,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1199.887445887446,0.0173160173160173,5.0,9,autumn,5376.0,51.0,25.3,0.0,0.7
9031,2024-09-22,Sunday,0,199,238738,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1199.6884422110552,0.0201005025125628,4.25,9,autumn,5377.0,53.0,24.4,0.0,3.3
9032,2024-09-23,Monday,0,146,175284,"['Eve', 'Ivy', 'Charlie']",13,3,1200.5753424657535,0.0205479452054794,4.333333333333333,9,autumn,5378.0,51.0,21.1,0.0,0.2
9033,2024-09-24,Tuesday,0,124,148788,"['Eve', 'Ivy', 'Alice']",11,3,1199.9032258064517,0.0241935483870967,3.6666666666666665,9,autumn,5379.0,3.0,19.8,0.0,0.0
9034,2024-09-25,Wednesday,0,117,140373,"['Eve', 'Ivy']",10,2,1199.7692307692307,0.017094017094017,5.0,9,autumn,5380.0,51.0,22.1,0.0,0.9
9035,2024-09-26,Thursday,0,143,171667,"['Eve', 'Ivy', 'Bob']",12,3,1200.4685314685314,0.0209790209790209,4.0,9,autumn,5381.0,51.0,24.6,0.0,0.1
9036,2024-09-27,Friday,0,157,188479,"['Eve', 'Ivy', 'David']",14,3,1200.5031847133757,0.019108280254777,4.666666666666667,9,autumn,5382.0,63.0,23.4,0.0,8.4
9037,2024-09-28,Saturday,0,199,238835,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1200.175879396985,0.0201005025125628,4.25,9,autumn,5383.0,51.0,23.7,0.0,1.3
9038,2024-09-29,Sunday,0,222,266394,"['Eve', 'Ivy', 'Mia', 'David']",19,4,1199.972972972973,0.018018018018018,4.75,9,autumn,5384.0,51.0,22.2,0.0,0.1
9039,2024-09-30,Monday,0,157,188441,"['Eve', 'Ivy', 'David']",14,3,1200.2611464968154,0.019108280254777,4.666666666666667,9,autumn,5385.0,51.0,21.9,0.0,0.4
9040,2024-10-01,Tuesday,0,101,121224,"['Eve', 'David']",9,2,1200.2376237623762,0.0198019801980198,4.5,10,autumn,5386.0,3.0,23.6,0.0,0.0
9041,2024-10-02,Wednesday,0,121,145202,"['Eve', 'Ivy']",10,2,1200.01652892562,0.0165289256198347,5.0,10,autumn,5387.0,51.0,25.5,0.0,0.8
9042,2024-10-03,Thursday,0,161,193288,"['Eve', 'Ivy', 'David']",14,3,1200.5465838509317,0.0186335403726708,4.666666666666667,10,autumn,5388.0,63.0,22.6,0.0,7.5
9043,2024-10-04,Friday,0,125,149910,"['Eve', 'Ivy', 'Alice']",11,3,1199.28,0.024,3.6666666666666665,10,autumn,5389.0,61.0,23.6,0.0,6.0
9044,2024-10-05,Saturday,0,240,287952,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1199.8,0.0208333333333333,4.2,10,autumn,5390.0,63.0,20.6,0.0,17.5
9045,2024-10-06,Sunday,0,234,280806,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1200.025641025641,0.0213675213675213,4.2,10,autumn,5391.0,51.0,22.2,0.0,0.5
9046,2024-10-07,Monday,0,115,137937,"['Eve', 'Ivy']",10,2,1199.4521739130435,0.017391304347826,5.0,10,autumn,5392.0,61.0,24.1,0.0,4.6
9047,2024-10-08,Tuesday,0,104,124815,"['Eve', 'David']",9,2,1200.1442307692307,0.0192307692307692,4.5,10,autumn,5393.0,63.0,17.7,0.0,29.6
9048,2024-10-09,Wednesday,0,174,208773,"['Eve', 'Ivy', 'Mia']",15,3,1199.844827586207,0.0172413793103448,5.0,10,autumn,5394.0,63.0,16.2,0.0,11.0
9049,2024-10-10,Thursday,0,146,175298,"['Eve', 'Ivy', 'Charlie']",13,3,1200.6712328767123,0.0205479452054794,4.333333333333333,10,autumn,5395.0,51.0,16.8,0.0,0.1
9050,2024-10-11,Friday,0,148,177507,"['Eve', 'Ivy', 'Charlie']",13,3,1199.3716216216217,0.0202702702702702,4.333333333333333,10,autumn,5396.0,3.0,18.4,0.0,0.0
9051,2024-10-12,Saturday,0,277,332325,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1199.7292418772563,0.0180505415162454,4.8,10,autumn,5397.0,1.0,19.4,0.0,0.0
9052,2024-10-13,Sunday,0,234,280863,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1200.2692307692307,0.0213675213675213,4.2,10,autumn,5398.0,3.0,19.2,0.0,0.0
9053,2024-10-14,Monday,0,131,157231,"['Eve', 'Ivy', 'Alice']",11,3,1200.2366412213742,0.0229007633587786,3.6666666666666665,10,autumn,5399.0,3.0,19.5,0.0,0.0
9054,2024-10-15,Tuesday,0,123,147622,"['Eve', 'Ivy', 'Alice']",11,3,1200.178861788618,0.024390243902439,3.6666666666666665,10,autumn,5400.0,3.0,20.5,0.0,0.0
9055,2024-10-16,Wednesday,0,130,156018,"['Eve', 'Ivy', 'Alice']",11,3,1200.1384615384616,0.023076923076923,3.6666666666666665,10,autumn,5401.0,51.0,21.3,0.0,0.2
9056,2024-10-17,Thursday,0,140,167983,"['Eve', 'Ivy', 'Bob']",12,3,1199.8785714285714,0.0214285714285714,4.0,10,autumn,5402.0,51.0,21.7,0.0,0.6
9057,2024-10-18,Friday,0,138,165575,"['Eve', 'Ivy', 'Bob']",12,3,1199.8188405797102,0.0217391304347826,4.0,10,autumn,5403.0,53.0,21.9,0.0,2.9
9058,2024-10-19,Saturday,0,201,241143,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1199.7164179104477,0.0199004975124378,4.5,10,autumn,5404.0,53.0,22.0,0.0,0.6
9059,2024-10-20,Sunday,0,239,286874,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1200.3096234309623,0.0209205020920502,4.2,10,autumn,5405.0,2.0,13.9,0.0,0.0
9060,2024-10-21,Monday,0,173,207538,"['Eve', 'Ivy', 'Mia']",15,3,1199.64161849711,0.0173410404624277,5.0,10,autumn,5406.0,3.0,15.9,0.0,0.0
9061,2024-10-22,Tuesday,0,100,119928,"['Eve', 'David']",9,2,1199.28,0.02,4.5,10,autumn,5407.0,3.0,19.9,0.0,0.0
9062,2024-10-23,Wednesday,0,129,154703,"['Eve', 'Ivy', 'Alice']",11,3,1199.2480620155038,0.0232558139534883,3.6666666666666665,10,autumn,5408.0,51.0,22.0,0.0,0.5
9063,2024-10-24,Thursday,0,101,121212,"['Eve', 'David']",9,2,1200.118811881188,0.0198019801980198,4.5,10,autumn,5409.0,55.0,22.0,0.0,3.9
9064,2024-10-25,Friday,0,156,187219,"['Eve', 'Ivy', 'David']",14,3,1200.121794871795,0.0192307692307692,4.666666666666667,10,autumn,5410.0,51.0,18.8,0.0,0.3
9065,2024-10-26,Saturday,0,223,267680,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1200.3587443946187,0.0179372197309417,5.0,10,autumn,5411.0,3.0,18.4,0.0,0.0
9066,2024-10-27,Sunday,0,186,223182,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.9032258064517,0.021505376344086,4.0,10,autumn,5412.0,63.0,20.0,0.0,10.4
9067,2024-10-28,Monday,0,171,205119,"['Eve', 'Ivy', 'Mia']",15,3,1199.5263157894738,0.0175438596491228,5.0,10,autumn,5413.0,51.0,18.3,0.0,0.4
9068,2024-10-29,Tuesday,0,167,200371,"['Eve', 'Ivy', 'Mia']",15,3,1199.8263473053892,0.0179640718562874,5.0,10,autumn,5414.0,63.0,15.1,0.0,30.8
9069,2024-10-30,Wednesday,0,127,152409,"['Eve', 'Ivy', 'Alice']",11,3,1200.0708661417323,0.0236220472440944,3.6666666666666665,10,autumn,5415.0,53.0,16.3,0.0,0.6
9070,2024-10-31,Thursday,0,129,154786,"['Eve', 'Ivy', 'Alice']",11,3,1199.891472868217,0.0232558139534883,3.6666666666666665,10,autumn,5416.0,3.0,14.7,0.0,0.0
9071,2024-11-01,Friday,0,132,158415,"['Eve', 'Ivy', 'Alice']",11,3,1200.1136363636363,0.0227272727272727,3.6666666666666665,11,autumn,5417.0,63.0,16.9,0.0,16.2
9072,2024-11-02,Saturday,0,232,278446,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1200.198275862069,0.0172413793103448,5.0,11,autumn,5418.0,65.0,16.2,0.0,43.3
9073,2024-11-03,Sunday,0,187,224406,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1200.0320855614973,0.0213903743315508,4.0,11,autumn,5419.0,1.0,14.6,0.0,0.0
